481	エウメーロスの馬だ。彼自身が手綱を取って乗っている。」
482	クレータ勢の長は怒って、向かって言った。
483	「アイアースよ、いさかいには誰より優れ、思慮は悪く、他の何もかもで
484	アルゴス勢に劣る男よ。お前の心は情け容赦がないからだ。
485	さあ、三脚台か釜かを賭けよう。
486	そしてアトレウスの子アガメムノーンを、二人で裁き手に立てよう、
487	どちらの馬が先かを。払うときに、思い知るがよい。」
488	こう言った。ただちにオイレウスの子、足速いアイアースが立ち上がった、
489	怒って、厳しい言葉で言い返そうと。
490	そして二人の争いは、さらに先へ進んだろう、
491	アキレウス自らが立ち上がって、言葉を言わなければ。
492	「もう厳しい言葉で、悪しく言い返すのはやめよ、
493	アイアースよ、イドメネウスよ。ふさわしくない。
494	他の者がそうしていたら、二人とも咎めるだろうに。
495	さあ、あなたがたは競技の場に座って
496	馬を見ていてくれ。彼ら自身が、勝ちを急いで
497	たちまちここへ来る。そのとき一人一人が分かる、
498	アルゴス勢の馬の、どれが二番でどれが先かを。」
499	こう言った。テューデウスの子が、すぐ近くまで追って来た。
500	絶えず肩から鞭を振り下ろして駆っていた。馬は
501	高く跳ね上がりながら、軽やかに道を進んだ。
502	御者には絶えず塵の飛沫がかかり、
503	黄金と錫とで覆われた車は、
504	足速い馬の後を走った。車輪の跡は
505	後ろの細かい塵に、さほど残らなかった。
506	それほど二頭は急いで飛んだのだ。
507	競技の場の真ん中に止まった。馬のたてがみからも胸からも、
508	多くの汗が地へ滴り落ちた。
509	彼自身は光り輝く車から、地へ跳び降り、
510	鞭を軛に立てかけた。力あるステネロスは
511	怠らず、すぐさま褒美を受け取り、
512	気位高い僚友たちに女を連れて行かせ、
513	把手付きの三脚台を運ばせた。そして馬を軛から解いた。
514	その次に、ネーレウスの裔アンティロコスが馬を駆け入れた、
515	策で —— 速さではなく —— メネラーオスを出し抜いて。
516	だがそれでもメネラーオスは、すぐ近くに速い馬をつけていた。
517	車輪から馬が離れている距離ほど。主人を乗せて
518	平野を、車ごと身を伸ばして引く馬の距離ほど。
519	その馬の尾の先の毛が、車輪の縁に触れている。
520	馬はごく近くを走り、広い平野を駆ける間、
521	その隔たりはさほど大きくならない。
522	それほどメネラーオスは、非の打ちどころなきアンティロコスに
523	遅れていた。初めは円盤の距離ほど離されていたが、
524	たちまち追いついた。良き猛りが増していたのだ、
525	アガメムノーンのたてがみ美しい牝馬アイテーの猛りが。
526	もし二人の走りが、もう少し先まで続いていたなら、
527	追い抜いていたろう。並び合いにもならなかったろう。
528	メーリオネースは、イドメネウスの立派な従者は、
529	名高いメネラーオスに、槍の飛ぶ距離だけ遅れていた。
530	たてがみ美しい馬が、いちばん遅かったからだ。
531	そして彼自身、競技で車を駆るのがいちばん拙かった。
532	アドメートスの子は、誰よりも最後に来た、
533	美しい車を引きずり、馬を前から追い立てながら。
534	それを見て、足速い輝かしいアキレウスは憐れみ、
535	アルゴス勢の中に立って、翼ある言葉を並べた。
536	「最も優れた男が、最後に蹄ひとつの馬を駆って来た。
537	さあ、ふさわしい褒美を与えよう、
538	二等の褒美を。一等はテューデウスの子が持ち帰るがよい。」
539	こう言った。彼らはみな、命じるとおりに賛成した。
540	そして牝馬を与えるところだった。アカイア勢も賛成したのだから。
541	だが心大いなるネストールの子アンティロコスが、
542	立ち上がって、ペーレウスの子アキレウスに道理で言い返した。
543	「アキレウスよ、その言葉を果たすなら、私はひどく怒る。
544	あなたは私から褒美を、取り上げようとしている。
545	あの人の車と速い馬とが損なわれたことを、思ってのことだろう、
546	本人は立派だからと。だが不死の者に祈るべきだったのだ。
547	そうすれば最後尾で追って来ることも、なかった。
548	もし憐れんで、心に親しく思うのなら、
549	陣屋には黄金がたっぷりあり、青銅もあり、
550	家畜もある。下女も、蹄ひとつの馬もいる。
551	その中から取って、後でもっと大きな褒美を与えればよい。
552	あるいは今すぐでもよい。アカイア勢があなたを褒めるように。
553	だがこの牝馬は渡さぬ。これをめぐっては、
554	望む男が私と手ずから戦って、試すがよい。」
555	こう言った。足速い輝かしいアキレウスは微笑んだ、
556	アンティロコスを喜んで。親しい僚友だったからだ。
557	答えて、翼ある言葉を投げた。
558	「アンティロコスよ、私の家から別のものを
559	エウメーロスに足して与えよと言うなら、私はそれも果たそう。
560	胸当てを与えよう。アステロパイオスから奪った、
561	青銅の胸当てを。まわりに輝く錫の
562	流し込みが巡らせてある。あれには大きな値打ちがあろう。」
563	こう言って、親しい僚友アウトメドーンに命じた、
564	陣屋から持って来いと。彼は行って持って来た。
565	エウメーロスの手に置いた。彼は喜んで受け取った。
566	その中でメネラーオスも立ち上がった、心を痛めて、
567	アンティロコスに止めどなく怒って。伝令が
568	その手に杖を置き、アルゴス勢に静まるよう
569	命じた。それから神にも等しい男が言った。
570	「アンティロコスよ、これまで思慮のあったお前が、何ということをした。
571	私の力量を汚し、私の馬を損なった、
572	お前の馬を前に出して。お前の馬はずっと劣っていたのに。
573	さあ、アルゴス勢の導き手たち、統べる者たちよ、
574	二人の間を公平に裁いてくれ。どちらにも味方せずに。
575	青銅の下着のアカイア勢の誰かに、いつか
576	『メネラーオスは偽りでアンティロコスを押さえつけて、
577	牝馬を引いて行った。自分の馬はずっと劣っていたが、
578	本人は力量でも力でも勝っていたからだ』と、言われぬように。
579	さあ、私自身が裁こう。ダナオイの誰からも
580	咎められはすまい。まっすぐな裁きになるのだから。
