446	輝く目のアテーネーが、アキレウスの手で夫を屈させたことを。
447	だが塔のほうから、泣き声と嘆きとを聞いた。
448	四肢が震え、杼が地に落ちた。
449	そして髪美しい侍女たちに、また言った。
450	「二人、私に付いておいで。何が起きたのか見に行こう。
451	畏れ多い姑の声を聞いた。私自身も
452	胸の内で心が口まで跳ね上がり、下では膝が
453	固まっている。プリアモスの子らに、何か災いが近いのだ。
454	その言葉が私の耳から遠くあってほしい。だがひどく
455	恐ろしい。大胆なヘクトールを、輝かしいアキレウスが
456	一人だけ都から切り離して、平野へ追い立て、
457	あの苦しい気位を、止めさせてしまったのではないかと。
458	あの人はいつもその気位に取りつかれ、男たちの群れに留まらず、
459	はるか先へ駆け出て、自らの猛りを誰にも譲らなかったのだから。」
460	こう言って、狂う女のように館を駆け抜けた、
461	心を高鳴らせて。侍女たちも共に行った。
462	塔と男たちの群れとに着くと、
463	城壁の上に立って見回した。そして見た、
464	都の前で引きずられる夫を。速い馬が
465	いたわりもなく、アカイア勢のうつろな船へ引いて行くのを。
466	その目を、闇の夜が覆った。
467	仰向けに倒れ、命を吐き出した。
468	頭から遠くへ、輝く飾りを投げ落とした、
469	額飾りも、髪覆いも、編んだ結い紐も、
470	被り物も。黄金のアプロディーテーが与えた被り物を。
471	兜煌めくヘクトールが彼女を娶った日に与えたものを、
472	エーエティオーンの館から連れ出したときに。数知れぬ結納を贈って。
473	そのまわりには、夫の姉妹たちと兄弟の妻たちとが群がって立ち、
474	気を失って死にかける彼女を、抱きかかえていた。
475	息を吹き返し、心が胸に戻ると、
476	切れ切れに嘆きながら、トロイアの女たちに言った。
477	「ヘクトールよ、哀れな私。同じ定めに、私たちは生まれたのですね、
478	二人とも。あなたはトロイエーの、プリアモスの館で。
479	私は森深いプラコスの麓のテーベーで、
480	エーエティオーンの館で。父は幼い私を育てました、
481	不運な父が、恐ろしい定めの娘を。産まなければよかったのに。
482	今あなたは、大地の奥のハーデースの館へ
483	行き、私を忌まわしい悲しみの中に残す、
484	館の寡婦として。子はまだ、ほんの幼子です。
485	不運な私たち二人が生した子です。あなたはこの子にとって
486	助けにはなれない、ヘクトールよ、死んでしまっては。この子もあなたには。
487	たとえアカイア勢の涙多き戦を逃れたとしても、
488	この子にはいつでも、この先、労苦と憂いとが
489	あるでしょう。他人が畑の境を、押し縮めるでしょうから。
490	孤児の日は、子から同じ年頃の友をすっかり奪います。
491	何もかもうつむいて、頬は涙に濡れ、
492	事欠いて、父の僚友たちのところへ行く。
493	一人の外套を引き、一人の下着を引いて。
494	憐れんだ誰かが、小さな杯をわずかに差し出す。
495	唇は濡らせても、上顎までは濡らせない。
496	そして両親そろった子が、宴から突き飛ばす、
497	手で打って、詰る言葉で罵りながら。
498	『失せろ。お前の父は、我らと食事を共にしていない』と。
499	涙にくれて子は、寡婦の母のもとへ帰る。
500	アステュアナクスが。かつては父の膝の上で
501	髄だけを食べ、羊の肥えた脂を食べていた子が。
502	眠気が来て、幼い遊びをやめると、
503	乳母の腕に抱かれて寝床で眠り、
504	柔らかい床で、心を満ち足りたもので満たしていた子が。
505	今は多くを嘗めるでしょう、愛しい父を失って。
506	アステュアナクス —— トロイア勢がそう呼び名をつけた子が。
507	あなただけが、彼らの門と長い城壁とを守っていたのですから。
508	今あなたは、反り返った船のかたわらで、両親から離れて
509	うごめく蛆に食われるのです。犬が裸のあなたを
510	食い飽きた後で。館には衣が納めてあるのに、
511	女たちの手で織られた、薄く麗しい衣が。
512	それをみな、燃える火で焼いてしまいましょう。
513	あなたには何の役にも立たない。その中に横たわることはないのだから。
514	せめてトロイアの男と女とに向けて、あなたの誉れとなるように。」
515	こう泣きながら言った。女たちも共に嘆いた。
