611	いなかった。クロノスの子が、人々を石にしてしまったのだ。
612	十日目に、天の神々が子らを葬った。
613	そしてニオベーは糧を思い出した。涙を流し疲れて。
614	今は岩々の中に、人里離れた山の中に、
615	シピュロスにいる。そこには女神たちの床があると言われる、
616	アケローイオスのほとりで舞った妖精たちの床が。
617	そこで石になりながら、神々から受けた憂いを噛みしめている。
618	さあ我ら二人も、糧を考えよう、輝かしい老人よ。
619	その後でまた、愛しい子を泣けばよい、
620	イーリオスへ連れ帰ってから。多くの涙を流すことになろう。」
621	こう言って、足速いアキレウスは跳び上がり、白い羊を
622	屠った。僚友たちが皮を剥ぎ、手順よく世話をし、
623	手際よく細かく切り、串に刺し、
624	心を配って焼き、すべて引き抜いた。
625	アウトメドーンが糧を取って、食卓に配った、
626	美しい籠に入れて。肉はアキレウスが配った。
627	皆は目の前に並んだ馳走へ、手を伸ばした。
628	飲み食いの願いを満たすと、
629	ダルダノスの裔プリアモスは、アキレウスに驚いた、
630	どれほど大きく、どれほどの者かに。神々に向かい合うようだった。
631	アキレウスもまた、ダルダノスの裔プリアモスに驚いた、
632	その良き姿を見つめ、その言葉を聞いて。
633	互いを見つめて心を満たすと、
634	神のような姿の老プリアモスが、先に言った。
635	「さあ一刻も早く私を横にならせてください、ゼウスに育てられた方よ。
636	甘い眠りのもとで、休んで楽しめるように。
637	私の瞼の下で、目が閉じたことはないのです、
638	あなたの手にかかって、わが子が命を失ってからは。
639	絶えず呻き、数知れぬ憂いを噛みしめてきました、
640	中庭の囲いの中で、糞土を転げ回りながら。
641	今はじめて糧を口にし、きらめく葡萄酒を
642	喉に通しました。それまでは何も口にしていなかった。」
643	こう言った。アキレウスは僚友と下女たちに命じた、
644	柱廊の下に寝床を置き、美しい暗紅の
645	敷布を敷き、その上に敷物を広げ、
646	厚い外套をかけて、上に着られるようにせよと。
647	彼女たちは松明を手に持って、館から出て行き、
648	たちまち急いで二つの寝床を敷いた。
649	足速いアキレウスが、からかうように言った。
650	「外で休んでくれ、親しい老人よ。アカイア勢の誰か
651	評定役が、ここへ来ぬともかぎらぬ。彼らはいつも
652	私のそばに座って評定を練る。それが習わしなのだ。
653	その誰かが、速い黒い夜を抜けてあなたを見たなら、
654	たちまち民の牧者アガメムノーンに告げよう。
655	そして屍の解き放ちが、遅れることになろう。
656	だがこれを言ってくれ、ありのままに数え上げてくれ。
657	何日かけて輝かしいヘクトールを弔うつもりか。
658	その間は私も留まり、兵を抑えておこう。」
659	神のような姿の老プリアモスが、答えて言った。
660	「輝かしいヘクトールの葬いを果たさせてくださるのなら、
661	こうしてくだされば、アキレウスよ、私に恵みとなりましょう。
662	ご存じのとおり、我らは都に閉じ込められ、薪を運ぶには
663	山から遠く運ばねばならず、トロイア勢はひどく恐れています。
664	九日のあいだ館で、あの子を嘆きたい。
665	十日目に葬り、民に葬いの宴を張り、
666	十一日目に、その上に塚を築きたい。
667	そして十二日目に戦いましょう、そうせねばならぬのなら。」
668	足速い輝かしいアキレウスが、答えて言った。
669	「それも叶えよう、老いたプリアモスよ、あなたの命じるとおりに。
670	あなたの言うだけの間、戦を抑えておこう。」
671	こう声を上げて、老人の右手の手首を
672	握った。心に恐れを抱かせぬために。
673	二人はそのまま、館の前室で眠った、
674	伝令とプリアモスとが、胸に切なる思いを抱いて。
675	アキレウスはよく組まれた陣屋の奥で眠った。
676	そのかたわらに、頬美しいブリーセーイスが横たわった。
677	他の神々も、兜に馬毛を靡かせる男たちも、
678	一晩中眠っていた、柔らかな眠りに屈して。
679	だが恵み深きヘルメースだけは、眠りに捉えられなかった。
680	心に思いめぐらしていたのだ、どうすれば王プリアモスを
681	船から送り出せるか、聖なる門番たちに隠れて。
682	頭のあたりに立って、彼に言葉をかけた。
683	「老人よ、あなたには災いが心にかからぬのか。こうして眠っているとは、
684	敵の男たちの中で。アキレウスがあなたを見逃したからといって。
685	今は愛しい子を請け出し、多くを払った。
686	だがあなたが生きているなら、その三倍の身代金を、
687	後に残った子らが払うことになろう。もしアガメムノーンが、
688	アトレウスの子があなたに気づき、アカイア勢がみな気づいたなら。」
689	こう言った。老人は恐れて、伝令を起こした。
690	ヘルメースが二人のために、馬と騾馬とをつないだ。
691	そして自ら軽やかに、陣の中を駆けた。誰も気づかなかった。
692	だがよく流れる川の渡りに着いたとき、
693	渦巻くクサントス、不死なるゼウスが儲けた川の渡りに着くと、
694	ヘルメースは高いオリュンポスへ去った。
695	番紅花の衣の暁が、大地じゅうに広がった。
696	二人は嘆きと呻きとともに、馬を都へ駆った。
697	騾馬は屍を運んだ。他の誰も
698	気づかなかった、男たちも、帯美しい女たちも。
699	ただカッサンドレーだけが、黄金のアプロディーテーに似た女だけが、
700	ペルガモスへ上って、愛しい父を認めた、
701	車に立つ父と、都に触れを出す伝令とを。
702	そして騾馬の上に、寝床に横たわる者を見た。
703	泣き叫んで、都じゅうに響き渡る声を上げた。
704	「見よ、トロイアの男たちよ、女たちよ、ヘクトールを、行って。
705	かつて生きて戦から帰る彼を、
706	喜び迎えたことがあるのなら。都にも民全体にも、大きな喜びだったのだから。」
707	こう言った。都にはもう、男も女も
708	一人として残らなかった。抑えがたい悲しみが、みなに及んだのだ。
709	門の近くで、屍を運ぶ者に行き合った。
710	真っ先に、愛しい妻と尊い母とが
