1	アレースに愛されるアトレウスの子メネラーオスの目を、逃れはしなかった、
2	パトロクロスが殺し合いの中で、トロイア勢に屈したことは。
3	彼はきらめく青銅の兜を着けて、先陣を抜けて進み、
4	屍のまわりを歩み回った。初めて仔を産んだ母牛が
5	仔のまわりを回るように、産みを知らなかった牛が、悲しげに鳴きながら。
6	そのように金髪のメネラーオスは、パトロクロスのまわりを歩んだ。
7	その前に槍と、隅々まで均しい楯とを構えた、
8	立ち向かって来る者は誰でも、討ち取ろうと逸って。
9	良き槍のパントオスの子も、非の打ちどころなきパトロクロスが
10	倒れたことを、見過ごしはしなかった。屍の近くに
11	立って、アレースに愛されるメネラーオスに言った。
12	「アトレウスの子メネラーオスよ、ゼウスに育てられた民の頭よ、
13	退け。屍を置いて行け。血まみれの分捕り物を捨てて行け。
14	トロイア勢と名高い助勢の者らの中で、私より先に
15	激しい戦いの中でパトロクロスを、槍で射当てた者はいない。
16	だから私にトロイア勢の中で、立派な誉れを得させてくれ。
17	さもなくばお前を射て、蜜のように甘い命を奪うことになる。」
18	金髪のメネラーオスが、大いに憤って言った。
19	「父ゼウスよ、度を越えて誇るのは、良いことではない。
20	豹の猛りも、獅子の猛りも、
21	滅びを企む猪の猛りも、これほどではない。胸の内の心が
22	何よりも大きく、己の力に猛り立つ猪でさえも。
23	良き槍のパントオスの子らが思い上がるほどには。
24	だが馬を馴らすヒュペレーノールの力も、
25	その若さを享け尽くしはしなかった。私を侮り、私に立ち向かい、
26	ダナオイの中で最も見下げ果てた戦人だと、
27	私のことを言った男だ。だがあの男は自分の足で歩いて帰り、
28	愛しい妻と大切な両親とを、喜ばせはしなかったと思う。
29	同じようにお前の猛りも、私が解いてやろう、私に向かって
30	立つのなら。だが私はお前に、退いて
31	群れの中へ行けと勧める。私に立ち向かうな、
32	何か悪い目に遭う前に。済んでから、愚か者は悟るのだ。」
33	こう言った。だが説き伏せられなかった。相手は答えて言った。
34	「今こそ、ゼウスに育てられたメネラーオスよ、確かに償ってもらう、
35	お前が殺した私の兄弟の償いを。誇って言い立てもした。
36	新しい閨の奥で、妻を寡婦にし、
37	両親には呪わしい嘆きと悲しみとを、置いた。
38	その哀れな二人の嘆きを、私が止めてやれよう、
39	お前の首と武具とを持って行って、
40	パントオスと輝かしいプロンティスの手に、投げ入れられるなら。
41	だがもう長くは、この労苦は試されぬままではおらぬ、
42	猛りにせよ潰走にせよ、争われぬままではおらぬ。」
43	こう言って、隅々まで均しい楯を突いた。
44	だが青銅は破れず、強い楯の中で
45	穂先のほうが曲がった。次に青銅で立ち上がったのは
46	アトレウスの子メネラーオス、父ゼウスに祈りながら。
47	退きかけた相手の、喉の付け根を
48	突いた。重い手を頼んで、自ら押し込んだ。
49	切っ先は柔らかい首を、まっすぐ貫き通った。
50	彼は音を立てて倒れ、武具が上で鳴り響いた。
51	カリスの女神たちに似た髪が、血に濡れた、
52	黄金と銀とで束ねられた、その巻き毛が。
53	人が丹精する、よく茂った橄欖の若木のように、
54	人里離れた土地の、水がたっぷり湧くところの、
55	美しく育ちゆく若木のように。あらゆる風の息が
56	それを揺らし、白い花が咲きこぼれる。
57	だが不意に風が、大きな嵐とともに来て、
58	穴から掘り返し、地の上へ長々と横たえる。
59	そのように良き槍のパントオスの子エウポルボスを、
60	アトレウスの子メネラーオスは殺して、武具を剥ぎ取った。
61	山育ちの獅子が、己の猛りを頼んで
62	草を食む群から、最も良い牛をさらうように。
63	まず強い歯で掴んで、その首を折り、
64	それから血と臓腑とを、残らず貪り食う、
65	引き裂きながら。まわりでは犬たちも牧人たちも
66	遠くからしきりに喚くばかりで、
67	立ち向かおうとはしない。青ざめた恐れが、彼らを捉えているのだ。
68	そのように、彼らの誰の胸の内の心も、あえてしなかった、
69	誉れあるメネラーオスに、立ち向かおうとは。
70	そこでたやすくパントオスの子の名高い武具を、
71	アトレウスの子は持ち去れたろう。ポイボス・アポローンが妬まなければ。
72	アポローンは、速いアレースに等しいヘクトールを、彼にけしかけた、
73	キコネス勢の導き手メンテースの姿を借りて。
74	そして声をかけ、翼ある言葉を投げた。
75	「ヘクトールよ、今お前はこうして走り、届かぬものを追っている、
76	勇み立つアイアコスの裔の馬を。あの馬は、死すべき身の人には
77	御することも、乗ることも、難しい。
78	アキレウス以外には。不死の母が産んだ者以外には。
79	その間にアレースのごときアトレウスの子メネラーオスが、
80	パトロクロスをまたいで立ち、トロイア勢の最も優れた者を討った、
81	パントオスの子エウポルボスを。荒々しい猛りを、止めさせた。」
82	こう言って、神は再び男たちの労苦の中へ去った。
83	ヘクトールの黒い心を、恐ろしい痛みが包んだ。
84	隊列を見渡すと、たちまち見て取った、
85	一人は名高い武具を剥いでおり、一人は地の上に
