1	さて、それぞれが将たちのもとで隊を整えると、
2	トロイア勢は喚き叫びながら進んだ、鳥のように、
3	天のかなたに響く、鶴の鳴き声のように。
4	鶴は冬と、言葉に尽くせぬ豪雨とを逃れると、
5	鳴きながらオーケアノスの流れの上を飛び、
6	ピュグマイオイの者たちに、殺戮と死の運命とを運ぶ。
7	朝もやの中で、悪しき争いを仕掛けるのだ。
8	一方アカイア勢は黙して進んだ、猛りを吐きながら、
9	互いを守ろうと、心に意気込んで。
10	南風が山の頂に霧を注ぐとき、
11	羊飼いには嬉しくないが、盗人には夜より好都合な霧を。
12	石を投げ届かせるほどしか、先が見えぬ。
13	そのように、進む彼らの足の下から、砂塵が渦を巻いて立った。
14	彼らは実に速やかに、平野を横切っていった。
15	互いに近づいて向かい合ったとき、
16	トロイア勢の先陣に立ったのは、神に似た姿のアレクサンドロス、
17	豹の皮を肩にかけ、曲がった弓と
18	剣とを帯び、青銅の穂をつけた二本の槍を
19	打ち振りながら、アルゴス勢の最も優れた者すべてに挑んだ、
20	恐ろしい闘いで、面と向かって戦えと。
21	アレースに愛されるメネラーオスが、彼を見つけたとき、
22	群衆の前を大股で歩んでくるのを見て、
23	獅子が大きな獲物に出くわして喜ぶように、
24	角ある鹿か、野生の山羊かを見つけて、
25	飢えているときに。貪り食うのだ、たとえ
26	足速い犬どもと、血気盛んな若者たちが追い立てようとも。
27	そのようにメネラーオスは喜んだ、神に似た姿のアレクサンドロスを
28	目にして。罪ある者に、報いを取れると思ったのだ。
29	ただちに武具のまま、戦車から地へ躍り降りた。
30	神に似た姿のアレクサンドロスは、彼を見つけると、
31	先陣に現れたのを見て、心を打ち砕かれ、
32	仲間の群れへ退いた、死の運命を避けようとして。
33	人が蛇を見て、後ずさりして離れるように、
34	山の谷間で。四肢を震えが捉え、
35	後ろへ引き下がり、頬を青ざめが覆うように、
36	そのように、誇り高きトロイア勢の群れへ再び潜り込んだ、
37	アトレウスの子を恐れて、神に似た姿のアレクサンドロスは。
38	ヘクトールはそれを見て、恥ずべき言葉で罵った。
39	「性悪のパリスよ、姿ばかり見事な、女狂いの、人たらしめ、
40	お前など生まれず、妻を娶らぬまま死んでいればよかった。
41	私はそう願う。そのほうがはるかに益であったろう、
42	こうして恥辱となり、人に白い目で見られるよりは。
43	髪長きアカイア勢は、高笑いしているだろう、
44	最も優れた者が先陣に立ったと思っていたのに、美しい
45	姿だけで、心には力も、勇もないのだから。
46	このような者でありながら、海を渡る船に乗り、
47	海を渡り、忠実な仲間を集め、
48	異国の者と交わって、美しい女を連れて来たのか、
49	遠い地から、槍を持つ男たちの縁者を。
50	お前の父にも、都にも、民全体にも大きな災いを、
51	敵には喜びを、お前自身には恥辱をもたらして。
52	アレースに愛されるメネラーオスを、待ち受けられぬのか。
53	どんな男の、花のごとき妻を奪ったのか、思い知るだろうに。
54	竪琴も、アプロディーテーの贈り物も、お前を守りはすまい、
55	髪も姿も、砂塵にまみれるときには。
56	だがトロイア勢は、あまりに臆病だ。さもなければ今頃
57	石の衣を着せられていたろう、お前が働いた悪事のゆえに。」
58	神に似た姿のアレクサンドロスが、答えて言った。
59	「ヘクトールよ、道理にかなって罵ったのだ、度を越してはいない。
60	あなたの心はいつも、斧のように摩耗を知らぬ、
61	技をもって船材を切り出す男の手で、木を貫いて進み、
62	その男の勢いを増す、斧のように。
63	そのようにあなたの胸には、怯むことなき心がある。
64	黄金のアプロディーテーの、愛らしい贈り物を咎めてくれるな。
65	神々の輝かしい贈り物は、捨て置けるものではない、
66	神々自らが与えるものは。望んで手に入るものでもない。
67	さあ、私に戦い、闘えと望むのなら、
68	他のトロイア勢もアカイア勢も、みな座らせて、
69	私と、アレースに愛されるメネラーオスとを、真ん中で
70	立ち合わせよ、ヘレネーと財のすべてをかけて戦うために。
71	どちらであれ勝ち、優ったほうが、
72	財をすべて取り、女を家へ連れ帰るがよい。
73	他の者たちは友愛と、確かな誓いを結び、
74	あなたがたは土肥えたトロイエーに住み、彼らは帰るがよい、
75	馬を養うアルゴスと、女美しきアカイアの地へ。」
76	こう言った。ヘクトールはその言葉を聞いて大いに喜び、
77	真ん中へ進み出て、トロイア勢の隊列を押し止めた、
78	槍の中ほどを握って。みな座り込んだ。
79	だが髪長きアカイア勢は、彼に弓を引き、
80	矢を狙いつけ、石を投げつけた。
