1	だがよく流れる川の渡りに着いたとき、
2	渦巻くクサントス、不死なるゼウスが儲けた川の渡りに着くと、
3	そこで敵を切り分け、一方は平野を都のほうへ追った、
4	前の日にアカイア勢が怯えて逃げた、その道を、
5	輝かしいヘクトールが荒れ狂ったときに逃げた道を。
6	そこを彼らは潰走して溢れ出た。ヘーラーは霧を
7	前に広げて、深く垂らして押しとどめた。だが半ばは
8	深く流れる銀の渦の川へ、追い詰められた。
9	大きな音を立てて落ち込み、切り立つ流れが鳴り、
10	岸辺はまわりで大きく響いた。彼らは喊声を上げて
11	あちらへこちらへ泳ぎ、渦に巻かれて回った。
12	火の勢いに追われて、蝗が舞い上がり
13	川へ逃げるように。疲れを知らぬ火が燃えて
14	不意に立ち上がると、蝗は水に身を伏せる。
15	そのようにアキレウスに追われて、深い渦のクサントスの
16	音立てる流れは、馬と男とで入り混じって満ちた。
17	ゼウスの裔は、槍を岸に置いた、
18	檉柳に立てかけて。そして鬼神のように跳び込んだ、
19	剣だけを持って。心に悪しき業を企てながら、
20	振り向きざまに打った。彼らの醜い呻きが起こった、
21	剣に打たれて。水は血で赤く染まった。
22	大きな口の海豚に追われて、他の魚が
23	逃げて、船繋ぎ良い港の奥を埋めるように、
24	怯えて。海豚は捕らえた者を残らず食い尽くすのだ。
25	そのようにトロイア勢は、恐ろしい川の流れの中で
26	崖の下に身を伏せた。アキレウスは討ち取って手が疲れると、
27	川から生きた若者を十二人選び出した、
28	死んだメノイティオスの子パトロクロスの、償いとして。
29	仔鹿のように呆けた彼らを、岸へ引き出し、
30	よく裁った革紐で、後ろ手に縛った。
31	彼らが撚り糸の下着の上に、身に着けていた紐で。
32	そして僚友に渡して、うつろな船へ連れて行かせた。
33	自らは再び躍りかかった、切り裂こうと猛って。
34	そこでダルダノスの裔プリアモスの子に、行き合った、
35	川から逃げるリュカーオーンに。かつてアキレウス自身が
36	父の畑から、望まぬ彼を捕らえて連れ去った男だ。
37	夜のうちに忍び込んだのだ。彼は無花果の若枝を、鋭い青銅で
38	切っていた、車の手すりにするために。
39	そこへ思いもよらぬ災いとして、輝かしいアキレウスが来た。
40	そのときアキレウスは彼を、よく築かれたレームノスへ売り渡した、
41	船で連れて行って。イエーソーンの子が代価を払った。
42	そこから客人が身代金を出して解き放った。多くを払ったのだ、
43	イムブロスのエーエティオーンが。そして輝かしいアリスベーへ送った。
44	そこから逃れ出て、父祖の館へ着いた。
45	十一日のあいだ、親しい者たちと心を楽しませた、
46	レームノスから帰って。だが十二日目に再び
47	神が彼をアキレウスの手に投げ入れた。その手が彼を
48	ハーデースへ送ろうとしていた、望まぬ道へ行かせようとしていた。
49	足速い輝かしいアキレウスは、それと見た、
50	丸腰で、兜も楯もなく、槍も持たぬ姿を。
51	それらは残らず地に投げ捨てていたのだ。汗が
52	川から逃げる彼を苦しめ、疲れが膝を屈させていた。
53	憤って、自らの心大いなる魂に向かって言った。
54	「ああ、これは目に見る大きな驚きだ。
55	なるほど私が討った心大いなるトロイア勢は、
56	霧深い闇の下から、また立ち上がって来るのだ。
57	この者もそうして戻って来た、無慈悲な日を逃れて。
58	聖なるレームノスへ売られたのに。白い海の
59	大海も、彼を引き止めはしなかった。多くの者を望まぬまま引き止める海が。
60	さあ、我らの槍の切っ先も
61	味わわせてやろう。心に見て、知るために。
62	同じようにあちらからも戻って来るのか、それとも
63	命を生む大地が引き止めるのか。強い者をも引き止める大地が。」
64	こう思いめぐらして待った。彼は呆けたまま近づいて来た、
65	膝に触れようと逸って。心から望んでいたのだ、
66	悪しき死と、黒い運命とを逃れることを。
67	輝かしいアキレウスは、長い槍を差し上げた、
68	突こうと逸って。彼は下へ走り込んで膝を掴んだ、
69	身を屈めて。槍は背の上を越えて地に
70	突き立った、なお人の肌を食らおうと逸りながら。
71	彼は片手で膝を取って嘆願し、
72	もう一方の手で鋭い槍を掴んで離さなかった。
73	そして声をかけて、翼ある言葉を投げた。
74	「あなたの膝にすがります、アキレウスよ。私を憚り、憐れんでください。
75	私はあなたにとって、畏れ多い嘆願者と同じです、ゼウスに育てられた方よ。
76	あなたのもとで初めて、デーメーテールの穀物を口にしたのですから、
77	よく均した畑で、あなたが私を捕らえた日に。
78	そして父からも親しい者からも遠く離れて、売り渡した、
79	聖なるレームノスへ。私は牛百頭の値をもたらしました。
80	今は三倍を払って、身を解かれました。暁は今日が
81	十二日目です、私が多くを嘗めてイーリオスへ
82	帰り着いてから。今また滅びの定めが、私をあなたの手に
83	置いたのです。父ゼウスに憎まれているのでしょう、
84	私を再びあなたに与えたのだから。母ラーオトエーは、
85	短命な子として私を産んだのです。老いたアルテースの娘、
